Line	Elapsed	Date	Experiment	EGFP_untreated_1	EGFP_untreated_2	EGFP_untreated_3	EGFP_DOX_1	EGFP_DOX_2	EGFP_DOX_3	Ptf1a_untreated_1	Ptf1a_untreated_2	Ptf1a_untreated_3	Ptf1a_DOX_1	Ptf1a_DOX_2	Ptf1a_DOX_3
12965	14	171207	2	16.6916	21.31496	20.76194	18.22374	16.40642	20.19593	20.60704	16.30792	15.07705	16.5081	16.89903	13.89568
12965	16	171207	2	18.14855	22.57764	22.70964	19.36357	18.20233	23.05682	22.14526	17.62605	15.7263	17.31138	18.89419	16.19598
12965	18	171207	2	18.64697	24.94417	24.16825	20.22439	19.13241	23.09671	24.37531	19.01397	17.56845	18.95889	19.35496	17.37268
12965	20	171207	2	20.79741	26.55676	26.19843	22.20135	20.70786	25.69711	27.72677	20.51164	18.87778	19.79032	20.39314	18.28273
12965	22	171207	2	21.65215	29.13326	27.9733	23.99774	22.52521	27.47205	29.63137	22.58251	20.87937	22.42698	22.37811	20.50497
12965	24	171207	2	23.78505	31.18993	30.09591	25.2858	24.35538	31.24202	33.0159	25.18985	22.13973	22.72585	24.64677	21.35372
12965	26	171207	2	26.07999	34.33183	34.05058	27.55985	26.2655	34.06412	37.0566	27.65121	24.4613	24.86954	27.12366	23.46675
12965	28	171207	2	28.25843	37.51678	36.98503	29.49529	28.71763	35.8689	39.47357	31.10236	27.04914	26.81928	29.15647	25.71529
12965	30	171207	2	32.49509	40.99465	39.75795	32.68969	31.40847	39.84278	42.93539	33.39349	29.98242	29.77699	30.84182	29.40276
12965	32	171207	2	34.54382	44.6187	43.06248	35.99997	34.37541	43.26142	47.18079	36.83076	32.72113	33.71265	33.65553	31.03859
12965	34	171207	2	36.67408	48.15283	48.17233	38.91287	36.12659	45.63393	50.98009	41.25867	35.57122	37.19962	37.607	34.70844
12965	36	171207	2	41.60056	52.66676	52.72136	43.51252	40.13681	50.79176	56.60726	44.65939	38.85982	38.71503	40.10606	37.81221
12965	38	171207	2	45.11128	57.68962	57.81868	46.77459	44.48279	54.91196	62.86493	48.18298	43.4119	42.81505	43.25227	40.30393
12965	40	171207	2	48.75755	62.69973	62.22639	51.20819	46.58304	59.65918	67.95683	54.83526	46.07516	45.58379	46.92126	43.33083
12965	42	171207	2	55.47657	69.28559	67.38869	55.52277	51.30063	63.86186	74.13327	59.48186	50.29448	49.32914	49.9855	47.35006
12965	44	171207	2	60.40092	74.25682	72.53651	59.46112	56.17749	67.43891	79.55177	64.62506	54.79155	53.12755	53.49004	50.16161
12965	46	171207	2	63.46473	80.16707	78.52177	65.90432	59.56373	72.79582	82.37918	70.86328	59.32572	58.12445	58.2665	54.97559
12965	48	171207	2	70.43947	84.72951	83.40887	68.68919	65.54446	77.8257	87.08835	76.06129	63.62654	61.62693	63.75486	58.09128
12965	50	171207	2	73.56088	89.75909	87.96088	74.79889	69.42053	80.06921	90.81154	82.05446	68.56349	67.35682	68.35822	62.60463
12965	52	171207	2	79.31332	92.69141	92.14678	81.19834	75.38914	83.78284	94.64397	86.80168	72.95003	70.99901	73.15912	66.94243
12965	54	171207	2	84.13303	95.03499	94.57848	84.71628	79.78275	85.82117	96.84471	91.34868	75.46831	75.31369	76.8248	71.24327
12965	56	171207	2	86.86842	97.85556	96.58702	88.11581	84.06147	88.82932	98.67259	94.54123	80.46115	79.02127	78.77432	73.98434
12965	58	171207	2	89.25377	99.05629	98.42813	91.87563	88.89716	91.15482	99.34564	96.92796	82.8092	82.69439	82.48582	78.21297
12965	60	171207	2	91.37753	99.45104	99.11024	94.17119	93.2724	93.87643	99.7507	98.94432	86.2487	85.34438	86.16622	81.65471
12965	62	171207	2	94.9952	99.79507	99.79684	95.51344	96.47798	96.0984	99.76979	99.49066	90.22516	88.5749	88.90665	84.70995
12965	64	171207	2	97.04061	99.68863	99.90601	97.56737	98.36995	98.45969	99.9477	99.88239	92.98871	91.5473	91.80231	87.99728
12965	66	171207	2	98.38318	99.89075	99.96981	98.59996	98.55584	99.5284	100	99.94812	95.08385	93.43349	94.03004	90.54852
12965	68	171207	2	99.40296	99.90585	100	99.25179	98.76248	99.47566	99.98158	99.95537	97.17868	95.07259	95.7479	92.4
12965	70	171207	2	99.77719	99.92339	99.99184	99.52457	99.05186	99.53728	99.98344	99.97883	98.83126	96.8241	97.16294	94.43756
12965	0	171214	3	12.74249	13.33464	12.14795	12.05004	12.51892	10.79261	12.84138	12.06226	12.66147	12.97707	9.41831	10.77082
12965	2	171214	3	14.80507	15.36669	15.0414	13.26533	14.08184	11.56412	14.2555	13.39675	14.97471	14.19806	10.93494	12.32316
12965	4	171214	3	16.40503	17.33259	17.57474	15.35975	15.53472	13.05634	16.57552	15.71452	16.32336	15.20222	11.9935	13.44935
12965	6	171214	3	17.69386	18.30673	18.53834	17.13935	17.29291	15.24042	17.38195	16.73031	17.52461	16.1718	12.71953	13.42058
12965	8	171214	3	18.24429	20.00708	19.90104	18.79396	18.3689	15.81036	19.53221	17.77378	18.02598	17.95676	13.06411	14.27601
12965	10	171214	3	19.15871	21.12836	20.85843	19.99623	20.70485	16.89731	21.19114	18.65256	20.00908	18.7579	14.01124	16.40086
12965	12	171214	3	21.65278	23.47417	22.10491	22.05159	22.50777	18.97639	22.97704	19.83038	21.82796	20.84966	15.21372	17.45675
12965	14	171214	3	22.82358	25.36099	24.19049	23.6238	24.85791	21.21704	25.5707	21.30405	23.19162	22.13972	16.40113	18.32176
12965	16	171214	3	25.11186	27.41267	26.38825	25.90754	25.88887	22.35207	26.57203	23.13363	24.73243	23.25586	17.09476	19.73409
12965	18	171214	3	26.5714	29.5526	28.99749	28.66416	29.54177	25.36237	29.49836	25.5575	26.97174	25.39387	18.77224	20.25513
12965	20	171214	3	29.37065	31.30418	30.94185	31.22754	31.53497	27.27256	31.16566	27.29761	28.91672	27.416	19.96452	22.47078
12965	22	171214	3	32.29324	34.24818	33.91657	33.60528	34.52341	30.60635	35.06008	29.90633	31.11655	29.17222	22.18118	23.87482
12965	24	171214	3	34.27359	37.3054	36.71827	36.60946	37.07034	33.44129	36.75401	32.64312	34.06043	32.33434	23.78644	26.31421
12965	26	171214	3	37.33221	41.22964	38.73594	39.1562	40.3221	36.16137	41.23286	34.37423	37.26569	35.36098	26.33002	28.9586
12965	28	171214	3	40.70833	44.10935	42.0586	42.23329	42.71811	38.85405	46.1134	37.08555	39.88959	37.75129	28.3767	30.65152
12965	30	171214	3	43.75233	47.42108	45.9258	45.77147	47.25485	42.65508	49.98904	41.55458	43.9161	41.56963	31.39296	34.2308
12965	32	171214	3	48.23213	50.30732	50.46841	48.83226	51.12376	45.60352	54.12352	43.62171	47.31491	46.2833	34.30234	36.45207
12965	34	171214	3	51.83755	55.2193	53.22789	51.52101	55.2431	50.49506	60.42232	47.53523	51.57891	48.57045	36.79234	38.93629
12965	36	171214	3	56.72287	61.47399	58.10943	57.09871	59.18047	55.86681	66.37321	53.57409	57.46401	53.41349	40.95317	43.66435
12965	38	171214	3	61.17306	65.99646	62.99158	60.50664	63.69993	59.96515	71.27612	59.76131	62.71857	57.03284	43.39073	46.11534
12965	40	171214	3	65.70139	70.38263	67.15477	64.29825	68.46213	65.18633	76.43626	63.14507	67.81558	60.98771	47.12962	49.51396
12965	42	171214	3	71.43473	76.68874	72.84827	69.61127	72.95563	71.17641	83.24826	69.30718	73.77371	65.68401	50.51394	53.24583
12965	44	171214	3	74.95358	82.19534	77.47012	73.56059	77.7718	77.06607	87.82155	74.59816	79.93152	70.75714	54.82256	57.84572
12965	46	171214	3	81.36577	87.01449	83.15996	80.01927	82.56815	82.40735	91.18254	79.37003	85.46232	73.97412	58.70026	61.86899
12965	48	171214	3	86.93623	91.14299	88.23598	82.91595	86.89856	87.25008	94.82248	84.69649	89.44991	79.138	63.31123	67.6518
12965	50	171214	3	91.41972	94.4996	92.65371	87.86703	90.39764	91.31932	97.134	87.85039	92.91888	83.0329	66.66986	72.56584
12965	52	171214	3	94.80317	96.62773	94.6776	92.20995	94.08083	95.0125	98.73016	91.22906	95.89551	86.55688	69.55429	76.38319
12965	54	171214	3	96.95854	98.00137	96.17722	95.23803	95.57135	97.10306	99.43733	93.34849	97.77284	89.11433	73.74353	80.85825
12965	56	171214	3	98.75752	99.15747	97.75237	96.87454	97.90845	98.45386	99.71008	95.38806	98.91895	91.67618	77.33322	84.49022
12965	58	171214	3	99.4401	99.5225	98.81396	98.4924	98.98614	99.09236	99.81936	97.49664	99.7556	93.51778	82.19853	88.65935
12965	60	171214	3	99.78186	99.72552	99.36584	99.19591	99.28091	99.17242	99.85645	98.71956	99.76189	94.87057	84.82684	91.71021
12965	62	171214	3	99.93948	99.898	99.50023	99.35693	99.26862	99.47711	99.93178	99.43429	99.91893	95.72136	87.83972	94.00761
12965	64	171214	3	99.95547	99.91486	99.72041	99.46048	99.60864	99.77936	99.8692	99.59145	99.96379	96.92794	90.40938	96.36214
12965	66	171214	3	99.97796	99.98138	99.82644	99.57556	99.71558	99.86633	99.92636	99.8196	99.9903	97.45993	92.34697	97.43661
12965	68	171214	3	99.98912	99.95406	99.91928	99.56039	99.70646	99.91047	99.9007	99.87741	99.98	97.84737	94.05296	98.36113
12965	70	171214	3	100	99.95206	99.9397	99.72455	99.78575	99.93005	99.92446	99.96663	99.95938	98.39284	94.86909	99.02727
12965	72	171214	3	99.98746	99.97547	99.97745	99.71353	99.92249	99.97285	99.90115	99.98473	99.9896	98.61267	96.01921	99.41937
12969	0	180116	1	10.67809	12.28085	10.81755	9.430845	8.96127	9.796226	10.76916	9.139242	12.05377	9.218268	9.601397	8.757496
12969	2	180116	1	13.15619	14.23847	12.82524	11.15633	10.9326	11.84965	12.72177	10.22257	13.60981	10.55823	11.03728	10.08942
12969	4	180116	1	13.54592	15.78228	13.79711	11.67122	11.48932	13.13557	13.61396	11.12521	14.332	12.01612	11.87272	10.55337
12969	6	180116	1	14.69307	16.61561	15.13532	12.49043	12.4024	13.5723	14.25173	12.14388	16.73279	12.25878	11.67347	11.75643
12969	8	180116	1	15.51461	17.50901	15.60689	12.37704	12.64392	14.33231	15.06393	12.4454	16.99504	12.60713	12.61159	11.45371
12969	10	180116	1	15.66661	18.26125	16.8198	13.04014	13.31206	15.52411	16.33468	12.9444	18.41663	13.4711	12.71807	12.04233
12969	12	180116	1	16.03334	19.95734	16.89479	13.10634	13.5951	15.96078	16.21162	12.56413	19.24071	12.86047	13.09464	12.38678
12969	14	180116	1	17.40384	20.6541	17.6379	14.22707	14.074	16.46465	18.13104	13.40725	20.21198	13.36383	13.46019	12.99676
12969	16	180116	1	18.89039	21.97449	18.62587	14.24161	15.21931	16.94286	18.88745	14.48061	21.07219	14.14519	14.73164	12.52701
12969	18	180116	1	19.89365	23.13345	19.84247	15.5218	15.90855	18.31751	20.28037	15.36216	22.7028	14.93938	16.13758	14.03076
12969	20	180116	1	20.47161	24.52679	21.53853	16.32697	16.2539	19.61814	21.24869	15.68944	24.00481	15.50556	16.33952	14.11652
12969	22	180116	1	22.0854	26.72008	22.49539	17.20186	17.49353	20.93552	23.38369	17.07877	25.71541	17.35839	17.45575	15.12654
12969	24	180116	1	22.76839	28.00324	23.76301	18.28294	18.77334	22.29553	23.73539	18.28324	27.41182	18.13218	18.10351	15.43549
12969	26	180116	1	25.33597	29.80613	25.84102	19.79273	20.16837	23.99625	25.99224	19.51256	29.15284	20.51662	19.48234	16.7501
12969	28	180116	1	26.96399	32.1313	26.76669	20.58368	20.50183	25.11953	28.03002	20.81074	30.98961	21.37522	20.97235	17.28842
12969	30	180116	1	28.50514	35.27076	29.07987	22.18866	22.16235	27.86454	30.24425	22.75325	33.44484	22.99733	22.71568	18.93591
12969	32	180116	1	29.74044	37.66236	29.96028	23.1986	23.71028	29.72566	31.51794	22.84789	35.47274	24.96162	23.28995	19.93075
12969	34	180116	1	32.73546	40.47261	33.18931	25.29851	25.79996	31.77054	34.32595	24.8215	39.24232	27.2115	25.29633	21.30951
12969	36	180116	1	34.87738	42.71652	35.42751	26.46527	26.64145	33.07509	36.24917	26.50962	40.79802	28.61602	27.28116	22.47644
12969	38	180116	1	37.74079	46.2535	38.61092	28.16982	29.06312	36.33895	38.76505	27.78037	44.12746	31.3852	29.33914	24.56015
12969	40	180116	1	40.26094	49.26124	39.78334	30.38153	30.1349	38.91133	40.89523	29.60121	47.36785	32.99353	31.36597	25.86662
12969	42	180116	1	43.40319	52.30507	42.04923	32.7185	33.36334	41.71298	45.37636	32.00965	50.58261	36.29323	33.95404	28.5122
12969	44	180116	1	46.92408	55.27553	44.70839	33.83371	34.73381	44.04206	47.43835	33.53526	53.68569	38.15877	35.8526	29.09645
12969	46	180116	1	48.02431	59.195	47.02773	36.95539	37.45506	46.29759	51.39736	36.60843	57.1243	41.04363	37.75046	31.82406
12969	48	180116	1	53.28568	61.45187	50.1133	39.32204	40.19686	49.56107	55.07452	38.80798	60.37946	43.77006	40.20453	32.84471
12969	50	180116	1	56.87969	65.44986	53.81206	42.47291	43.03423	52.33873	58.34635	41.23193	64.07056	47.13686	43.19182	35.36443
12969	52	180116	1	59.98543	68.93135	56.02988	44.23343	45.46146	55.03902	60.33159	43.67211	65.52045	50.01724	46.11226	37.45685
12969	54	180116	1	63.4123	73.1648	58.69646	48.12051	48.00878	58.04557	64.70026	47.0656	69.85027	54.03439	50.06656	39.14565
12969	56	180116	1	66.04394	75.81695	61.42584	50.55468	50.48322	61.79675	68.10562	49.39552	72.32452	56.5204	52.53345	40.91672
12969	58	180116	1	70.48308	79.40314	64.84683	52.04393	54.12212	64.33783	71.69193	52.42209	75.04444	60.73437	56.40172	43.56214
12969	60	180116	1	73.12669	82.4119	67.16809	53.78235	57.90076	66.76672	74.8627	55.33593	77.50886	63.99228	59.68195	44.96363
12969	62	180116	1	76.79372	84.90912	70.9074	57.64589	61.11205	70.97393	78.54659	58.02738	80.08856	67.58397	63.23756	47.58903
12969	64	180116	1	79.94426	87.34815	73.75357	60.06216	63.17284	74.04608	80.52272	61.70412	82.68792	70.59122	66.65584	49.65391
12969	66	180116	1	83.2336	89.66246	76.64924	63.71887	66.37949	77.29483	83.3572	64.14793	85.63028	73.90391	70.22115	52.70512
12969	68	180116	1	85.64597	91.5828	79.55522	65.85789	71.1208	79.84676	86.44957	67.63364	88.09944	76.55208	73.30106	55.84245
12969	70	180116	1	89.28605	93.86295	82.49883	68.12727	73.57626	81.44297	89.84956	70.15968	90.26087	78.92615	76.75989	59.25985
12969	72	180116	1	91.13776	95.45943	84.51672	70.55347	75.48755	82.48243	91.22375	72.55688	91.05304	81.38747	80.24265	62.1674
12969	0	180310	2	17.86821	20.25606	21.90359	17.42263	18.28314	20.10212	16.09949	18.27697	15.86832	23.3087	23.0736	20.1092
12969	2	180310	2	20.17144	23.04545	24.95575	19.24513	20.17811	21.91616	18.76378	19.87051	17.91698	25.76077	25.87425	21.85938
12969	4	180310	2	21.25881	23.87609	25.64824	20.4369	21.7012	23.22733	20.41676	20.93722	18.75317	27.36571	26.72793	22.41278
12969	6	180310	2	22.66539	25.51785	27.66167	22.08443	23.18654	24.21032	21.70524	22.2124	19.83006	29.20755	27.54863	23.03716
12969	8	180310	2	23.98044	27.38937	30.27965	23.80017	23.88762	25.54345	22.75834	23.85958	21.71915	29.92628	29.63655	24.8454
12969	10	180310	2	25.5822	29.22904	32.32748	25.08658	26.2426	27.58165	24.24164	26.27666	23.51741	33.09688	30.53499	26.05855
12969	12	180310	2	27.09988	31.6374	34.67899	26.76126	27.96539	29.4984	26.31264	27.96053	25.12665	34.27332	33.04588	27.44528
12969	14	180310	2	29.49091	34.38545	38.00307	28.96302	30.02748	30.68712	27.51744	30.49527	26.82077	36.2817	35.64237	29.71599
12969	16	180310	2	32.25159	37.31221	39.54375	31.04018	32.29345	34.15161	29.43713	32.44446	28.19258	39.48089	37.68357	30.34932
12969	18	180310	2	34.8281	40.3654	41.97484	33.73186	34.96553	36.22726	30.38326	34.00927	30.33274	41.35468	39.84648	32.24016
12969	20	180310	2	37.67436	43.6975	45.68893	36.72517	37.56762	38.21096	33.11644	36.42138	33.31295	43.5849	43.0216	35.12745
12969	22	180310	2	40.61789	46.62627	48.94786	39.39258	40.70609	41.34025	36.11102	39.39057	36.0713	47.15078	46.15798	36.81886
12969	24	180310	2	43.18489	50.37671	52.61614	42.56772	42.90901	44.46186	38.64438	42.29867	37.63186	50.7916	49.42795	40.01929
12969	26	180310	2	46.81232	53.63488	58.3458	45.60071	46.76018	47.7994	41.74037	45.04858	39.90868	54.50706	53.40712	43.79671
12969	28	180310	2	50.03247	57.79711	61.84364	49.64328	50.96889	50.22782	45.95196	48.34342	43.29885	57.11642	57.02297	46.70797
12969	30	180310	2	53.71156	61.94884	65.89003	53.02454	54.58128	53.49763	48.83103	51.46286	46.51557	62.32316	60.63903	50.84347
12969	32	180310	2	57.65107	65.81698	69.96988	56.85469	58.62446	56.64431	52.60667	54.96581	49.45029	66.4328	64.56129	53.51135
12969	34	180310	2	62.09026	69.45921	75.0141	61.63229	63.50554	61.08492	58.55959	57.57854	53.44482	70.87613	68.75713	56.63463
12969	36	180310	2	66.98924	74.19211	78.16008	66.01527	66.91998	65.39713	63.11068	61.67073	56.95924	74.74644	71.88289	59.44644
12969	38	180310	2	70.57946	77.62918	82.41936	70.37384	70.8131	68.6702	65.94947	65.86321	60.62225	78.42682	74.86156	63.79303
12969	40	180310	2	75.24274	81.63988	85.59563	74.77444	73.81124	71.75112	69.21898	69.14247	64.55519	82.09932	77.83296	67.33774
12969	42	180310	2	78.22806	84.28792	88.90593	77.85551	77.22228	75.71455	73.65953	72.44509	68.0376	86.04626	81.38319	69.75552
12969	44	180310	2	81.04393	87.16539	91.58505	81.25965	79.98979	79.29086	78.73802	76.31024	71.32261	88.55035	84.26444	73.70066
12969	46	180310	2	84.15495	89.31963	93.48743	84.11604	83.90778	82.53928	81.09334	79.21184	74.42484	91.27007	86.8567	77.22623
12969	48	180310	2	86.94879	91.23059	95.50633	86.5769	85.84279	85.77283	84.15779	82.22536	77.37591	93.45667	88.70749	80.68327
12969	50	180310	2	90.1422	92.70166	97.15883	89.61142	89.44438	88.11635	86.93005	85.80504	80.51079	95.38548	90.78968	83.98506
12969	52	180310	2	92.60884	94.40594	98.57198	91.57839	92.47919	90.88556	89.03049	88.31786	83.51489	96.55237	92.70657	87.12796
12969	54	180310	2	94.83025	95.98016	99.37914	93.68818	94.54858	92.99893	91.50554	90.92351	85.7917	97.46663	94.45589	88.69812
12969	56	180310	2	96.69518	96.88027	99.87649	95.25436	95.85423	94.94456	93.54236	92.16042	87.88917	98.22356	95.90282	91.03645
12969	58	180310	2	97.99758	98.10475	99.96196	96.51152	97.18362	97.12288	95.00442	93.87158	91.02208	98.91425	96.63949	92.86682
12969	60	180310	2	98.81884	98.72755	99.94228	97.54601	98.05002	97.64349	96.00854	94.92304	92.4646	99.34352	97.12578	94.91296
12969	62	180310	2	99.44493	99.34882	99.94701	98.10141	98.6327	98.10569	96.80174	95.85951	93.93562	99.72102	97.70521	95.71141
12969	64	180310	2	99.86775	99.7327	99.98479	98.82771	99.32143	98.4912	97.98532	96.81498	95.43501	99.69785	98.25341	96.9842
12969	66	180310	2	99.83508	99.92152	99.98915	99.2978	99.68853	98.86365	98.51772	97.42719	96.53558	99.68245	98.6815	97.64194
12969	68	180310	2	99.82378	99.95558	99.97672	99.60574	99.77118	99.06677	99.1535	98.0273	97.59625	99.83583	98.93463	98.28325
12969	70	180310	2	99.8656	99.97174	99.99071	99.62357	99.86177	99.23325	99.3656	98.44368	98.48093	99.84589	99.23502	98.47665
12969	72	180310	2	99.8569	99.96524	99.99071	99.77156	99.7533	99.43256	99.51305	98.84317	99.04562	99.89282	99.48852	98.63757
12969	0	180319	3	8.042868	7.173721	8.959436	9.382357	8.909013	8.197771	9.059046	12.26777	13.20592	10.64137	9.487627	9.874801
12969	2	180319	3	8.636925	7.669305	9.416029	9.54296	9.242477	8.781981	9.305199	12.44426	13.93084	10.51672	9.691094	10.42257
12969	4	180319	3	9.114652	7.823415	10.24463	9.988426	9.304127	9.422833	10.38969	13.45263	14.61735	11.40186	9.707151	10.8487
12969	6	180319	3	9.78666	8.243913	10.64614	10.56021	9.857185	9.342776	10.63495	13.9795	15.98157	12.28206	10.23617	11.59082
12969	8	180319	3	10.28508	8.742436	11.34304	10.91464	10.42254	9.502996	11.51687	14.80168	16.92352	12.96367	10.83154	11.91596
12969	10	180319	3	10.85133	9.517607	11.62211	11.64321	10.78657	10.02251	12.41189	15.67073	18.38227	13.89433	11.44355	12.07331
12969	12	180319	3	11.42414	9.670506	11.75045	12.33152	11.22161	10.3688	12.95504	16.59938	19.32778	14.14072	11.8904	13.1097
12969	14	180319	3	12.10174	10.6699	13.28353	12.97842	12.01077	10.6469	13.68331	17.21516	20.96758	14.97181	12.71313	13.90314
12969	16	180319	3	12.68667	10.79351	13.69564	13.19635	12.00393	11.07655	13.97411	18.43287	22.22787	15.57381	13.4489	14.46465
12969	18	180319	3	13.58256	11.21947	14.17475	14.00226	11.93382	11.25632	14.20072	18.76464	22.86862	15.88697	14.30544	14.42829
12969	20	180319	3	13.6975	12.03104	15.28345	14.44532	12.40792	12.03785	15.35384	20.30819	24.12611	16.92853	14.63165	16.29444
12969	22	180319	3	14.43813	12.56314	16.45619	14.98829	13.37187	12.84583	16.15222	21.70646	26.56088	17.55878	15.10713	16.90964
12969	24	180319	3	15.14737	13.75711	17.59894	15.57128	14.19926	13.42075	16.93302	23.33817	28.21279	18.92628	16.36038	18.10648
12969	26	180319	3	15.89125	14.87714	18.33361	16.59365	14.82102	14.16418	18.13398	24.96083	30.10993	19.94422	17.12288	19.73228
12969	28	180319	3	16.44555	16.06187	20.04254	17.60578	16.40386	15.1549	19.09244	25.84559	32.75568	21.20323	18.74585	21.49038
12969	30	180319	3	18.02974	17.56734	21.46274	19.12056	17.72915	16.19805	20.89664	27.48031	35.36265	23.07588	19.52907	23.18477
12969	32	180319	3	18.42641	18.71625	23.75811	20.18191	18.38385	17.17123	21.75594	30.11973	38.09389	23.92447	21.50643	24.56382
12969	34	180319	3	20.34002	20.11062	25.26238	21.27783	19.54012	18.53127	23.46723	31.8076	40.28587	25.85021	22.74566	26.7283
12969	36	180319	3	21.60498	20.42796	26.89865	22.98594	20.73479	19.76131	25.0154	33.82911	42.80262	27.44276	24.71603	28.38151
12969	38	180319	3	22.78372	22.20918	28.76184	23.95004	21.94255	21.64304	26.88207	35.94443	45.17508	30.46404	26.60901	29.74344
12969	40	180319	3	24.64528	24.23726	30.90295	25.71852	24.55659	23.11518	29.25646	38.43998	49.01855	32.69033	27.88012	32.37669
12969	42	180319	3	25.59806	25.88283	32.32444	27.05172	26.49518	25.27596	31.2467	41.05189	51.9579	34.50786	29.80746	34.69245
12969	44	180319	3	27.52769	27.77218	34.41471	29.02463	28.54093	25.99684	33.22109	44.17725	55.07927	36.68765	31.99653	36.42893
12969	46	180319	3	28.99783	29.25352	37.08847	30.54002	29.85756	27.76435	35.52988	47.75098	58.00038	38.25672	34.42479	39.12076
12969	48	180319	3	31.03621	31.32131	39.44428	31.74995	32.51826	29.68014	37.90868	49.39101	61.10764	41.47312	36.45321	40.4811
12969	50	180319	3	32.93776	33.22604	41.89167	33.37105	35.05308	31.50766	39.77829	52.78967	64.1656	43.07567	38.20035	42.742
12969	52	180319	3	35.04351	35.10102	45.06845	35.49745	37.01122	33.93097	43.2984	55.81421	67.51912	45.59697	40.57699	45.788
12969	54	180319	3	36.87778	36.32538	47.69688	38.36189	39.39727	35.22763	44.60442	60.15832	70.95567	47.45388	42.82509	47.68024
12969	56	180319	3	39.39892	39.1001	50.93555	40.0899	41.4546	37.89414	47.7411	61.43502	73.67679	49.05879	45.83672	49.78644
12969	58	180319	3	41.49022	41.33613	53.57101	42.31069	44.84707	40.14469	50.49452	65.45609	76.70073	51.43127	48.28703	52.85009
12969	60	180319	3	43.47466	42.85988	56.25837	43.95383	46.67273	42.86229	53.89724	68.39145	78.59136	53.43127	50.85567	55.19711
12969	62	180319	3	45.25151	45.56647	57.99958	46.08521	49.28266	45.32067	55.33904	71.87737	81.23029	56.37515	53.1095	58.5908
12969	64	180319	3	47.58627	47.76967	61.67509	48.95287	51.85542	47.43533	58.15548	75.19615	84.00481	59.192	56.55442	61.72048
12969	66	180319	3	50.92578	50.21042	64.51164	51.60405	55.19529	50.57523	62.06405	78.29112	86.84808	61.10186	58.99118	65.05293
12969	68	180319	3	53.3031	53.10227	66.7327	53.40068	56.72372	52.78798	64.95116	80.57351	89.18849	64.09007	61.54792	67.2584
12969	70	180319	3	56.31712	56.11543	69.69125	57.01862	59.11835	56.4095	67.62736	82.59193	91.47223	66.09517	63.44472	70.61367
12969	72	180319	3	59.19041	58.76897	72.05227	58.88783	61.60752	59.27306	72.29513	84.75995	93.79762	69.21101	66.81078	73.83106
